i,entry_short,entry_long,exit_short_threshold,exit_long_threshold,position_timeout,multiple_entries,capital_percent,total_short_return,total_long_return,total_return,positions,balance,roi
3,1.02,1.0,0.96,1.04,14 days 00:00:00,False,0.9,-7.62901978654967,5.256430101729833,-2.372589684819837,1512,-3.038065191635198e-06,0
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.1,-46.70042202678708,181.31601796591033,134.61559593912324,13722,329584.73545797984,260.4993831575995
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.1,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.8385186312041487,-1.7617834174417424
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.2,-46.70042202678708,181.31601796591033,134.61559593912324,13722,23918546707.548313,1015.5287382080625
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.2,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.6081052250469254,-4.896191464009836
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.30000000000000004,-46.70042202678708,181.31601796591033,134.61559593912324,13722,371641696816317.7,2854.6059739748825
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.30000000000000004,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.37375437606058404,-9.45531033866105
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.4,-46.70042202678708,181.31601796591033,134.61559593912324,13722,1.1479092772344942e+18,6548.26424155131
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.4,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.188411513698885,-15.503303013008518
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.5,-46.70042202678708,181.31601796591033,134.61559593912324,13722,6.059708724977238e+20,12416.49898793885
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.5,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.07351172391696327,-23.16019023670681
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.6,-46.70042202678708,181.31601796591033,134.61559593912324,13722,3.982023832344671e+22,18995.482008461535
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.6,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.01962055029123821,-32.75024101671884
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.7000000000000001,-46.70042202678708,181.31601796591033,134.61559593912324,13722,1.3106872248902155e+23,21435.20864128326
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.7000000000000001,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,0.0023640463676074626,-45.68316312663343
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.8,-46.70042202678708,181.31601796591033,134.61559593912324,13722,2.66200537745538e+22,18234.929216343324
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.8,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,-0.0002787526475380049,0
3,1.02,1.0,0.96,1.05,14 days 00:00:00,True,0.9,-46.70042202678708,181.31601796591033,134.61559593912324,13722,7.201109303451628e+19,9995.349079594745
3,1.02,1.0,0.96,1.05,14 days 00:00:00,False,0.9,-7.62901978654967,6.545642097796364,-1.0833776887533064,1218,-8.89272927477398e-06,0
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.1,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,0.01671213374178808,-33.83043127227789
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.1,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.45166706570357285,-7.708369605403753
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.2,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,0.0001858587161114908,-57.97915440498333
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.2,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.18280943013923567,-15.760318984190135
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,1.2935653809822857e-06,-74.5476259438695
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.06507202520441382,-24.100130888095016
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.4,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,5.160024118496659e-09,-85.42549468755118
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.4,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.01979501269469908,-32.690130100647416
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.5,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,1.0266240261358277e-11,-92.22018383622124
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.5,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.004897906944646462,-41.53946777682741
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.6,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,7.83349223479779e-15,-96.23002909620017
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.6,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,0.0008868590144772962,-50.800557818950324
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,1.0644756602350271e-18,-98.46511221124919
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,8.085597792110805e-05,-61.364805317285544
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.8,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,4.862226342711629e-23,-99.44020516351478
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.8,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,-9.209273933180297e-06,0
3,1.02,1.0,0.97,1.0,14 days 00:00:00,True,0.9,-43.31276188939072,4.271117272825956,-39.04164461656477,13722,1.4901879454201685e-26,-99.75259011540454
3,1.02,1.0,0.97,1.0,14 days 00:00:00,False,0.9,-7.878852615812849,0.4317148569411023,-7.4471377588717464,4902,-3.0740180795150834e-06,0
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.1,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,0.026412708146962748,-30.702045948878208
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.1,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.4920436381001163,-6.907378757181737
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.2,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,0.00044512763360957726,-54.10704122736587
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.2,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.21624780305055705,-14.319980810255494
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,4.49293444163712e-06,-71.139555526317
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.08329389113431765,-22.185208345038255
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.4,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,2.4822008200155846e-08,-82.92173218982481
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.4,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.02731753129151927,-30.46606527378417
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.5,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,6.51653776720232e-11,-90.62496642092957
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.5,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.007258613880835646,-39.171763505708014
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.6,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,6.234525398917355e-14,-95.35210097458723
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.6,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.0014054624305635428,-48.46031668320919
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,1.0063391144113518e-17,-98.07451302836073
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,0.00013640061462950846,-59.27099993613425
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.8,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,5.15516997087525e-22,-99.28957398035573
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.8,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,-1.6455766067292942e-05,0
3,1.02,1.0,0.97,1.01,14 days 00:00:00,True,0.9,-43.31276188939072,9.052651421103228,-34.26011046828749,13722,1.666476054906553e-25,-99.684322616194
3,1.02,1.0,0.97,1.01,14 days 00:00:00,False,0.9,-7.878852615812849,1.3036611109809728,-6.575191504831876,3552,-5.78681424158989e-06,0
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.1,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,0.11491826229733336,-19.616088490407215
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.1,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.540035559279481,-6.02884882569108
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.2,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,0.008051238343888002,-38.532183217827054
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.2,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.2597422885641349,-12.720484665712616
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,0.00032309729653660105,-55.567359101817715
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.10918727807986163,-20.030041875387163
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.4,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,6.7931122923654925e-06,-69.9099381727867
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.4,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.03897679349965359,-27.926408786859124
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.5,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,6.502031051665665e-08,-81.17858986367406
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.5,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.011243592930487809,-36.42501116627652
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.6,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,2.1745440926461328e-10,-89.41252463712229
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.6,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.002357675306608096,-45.69795484435723
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,1.177426852169042e-13,-95.0440679402713
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,0.0002472127612729842,-56.75177754704088
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.8,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,1.9431893114622942e-17,-97.94229937336797
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.8,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,-3.215108759750672e-05,0
3,1.02,1.0,0.97,1.02,14 days 00:00:00,True,0.9,-43.31276188939072,23.98723214986004,-19.32552973953068,13722,1.9453267522763465e-20,-98.97516637514347
3,1.02,1.0,0.97,1.02,14 days 00:00:00,False,0.9,-7.878852615812849,2.2490167332169553,-5.629835882595893,2718,-1.216299057468364e-05,0
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.1,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,0.6209021290158232,-4.696089128256597
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.1,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.6101145162905136,-4.864523547235566
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.2,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,0.20825129724324884,-14.64518830178212
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.2,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.3305186513981289,-10.571791373860673
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,0.03542500504258664,-28.61809537808888
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.15600808771326255,-17.097460966007503
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.4,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,0.0027920987011625727,-44.763156719881295
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.4,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.06233505083559449,-24.428585427128567
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.5,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,8.844122696393281e-05,-61.01357475898852
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.5,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.02006190041495376,-32.599089450420095
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.6,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,8.620419337854615e-07,-75.56911837849938
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.6,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.004677654013967071,-41.810312576285014
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,1.194287795063912e-09,-87.42664301701787
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,0.0005434500887169891,-53.173273215953564
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.8,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,4.4103572340156577e-13,-94.33747365044522
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.8,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,-7.802062080007645e-05,0
3,1.02,1.0,0.97,1.03,14 days 00:00:00,True,0.9,-43.31276188939072,41.460670893764195,-1.8520909956265257,13722,8.598464206388374e-16,-96.98354859637229
3,1.02,1.0,0.97,1.03,14 days 00:00:00,False,0.9,-7.878852615812849,3.484300932026569,-4.39455168378628,2172,-3.245265589193032e-05,0
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.1,-43.31276188939072,83.15811650140692,39.8453546120162,13722,32.87456688617962,42.26239503890652
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.1,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.7237777438490857,-3.209983654397286
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.2,-43.31276188939072,83.15811650140692,39.8453546120162,13722,396.74973793620217,82.9182483882184
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.2,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.4595660361804218,-7.546738161806776
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,83.15811650140692,39.8453546120162,13722,1681.7009280972538,111.62201996784779
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.2514323449946245,-13.006440254372698
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.4,-43.31276188939072,83.15811650140692,39.8453546120162,13722,2321.513352806372,118.62142072315125
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.4,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.11524639169690645,-19.59295346030493
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.5,-43.31276188939072,83.15811650140692,39.8453546120162,13722,915.6675690591868,99.02854832141965
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.5,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.04213680782110058,-27.357120053547433
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.6,-43.31276188939072,83.15811650140692,39.8453546120162,13722,79.65703956738572,55.55440804678997
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.6,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.011058650613149083,-36.5313402800239
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,83.15811650140692,39.8453546120162,13722,0.7094889364064912,-3.404568338380587
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,0.0014333937040348277,-48.357853913916884
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.8,-43.31276188939072,83.15811650140692,39.8453546120162,13722,0.0012155231408266809,-49.21005112287018
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.8,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,-0.0002276086231099732,0
3,1.02,1.0,0.97,1.04,14 days 00:00:00,True,0.9,-43.31276188939072,83.15811650140692,39.8453546120162,13722,7.92180322750964e-06,-69.43950396242414
3,1.02,1.0,0.97,1.04,14 days 00:00:00,False,0.9,-7.878852615812849,5.256430101729833,-2.6224225140830155,1758,-0.00010381688620792144,0
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.1,-43.31276188939072,181.31601796591033,138.00325607651962,13722,483705.4697254392,274.7314524168747
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.1,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.8211495526208814,-1.9690956005206872
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.2,-43.31276188939072,181.31601796591033,138.00325607651962,13722,56959342664.45641,1117.6223228884069
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.2,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.5889667568468752,-5.202636665452487
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.30000000000000004,-43.31276188939072,181.31601796591033,138.00325607651962,13722,1621109174789829.2,3328.1553521707915
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.30000000000000004,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.3629060678210699,-9.72407695375428
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.4,-43.31276188939072,181.31601796591033,138.00325607651962,13722,1.067502335894483e+19,8226.277383936826
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.4,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.18699951739404166,-15.567429152991973
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.5,-43.31276188939072,181.31601796591033,138.00325607651962,13722,1.4668273121277885e+22,17164.60523775149
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.5,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.0768003467010804,-22.820043028926307
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.6,-43.31276188939072,181.31601796591033,138.00325607651962,13722,3.3256972156888187e+24,29746.08996042199
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.6,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.022642759136372145,-31.770821542933213
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.7000000000000001,-43.31276188939072,181.31601796591033,138.00325607651962,13722,5.899016072092005e+25,39796.352960058975
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.7000000000000001,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,0.0032999579720304107,-43.82361372716317
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.8,-43.31276188939072,181.31601796591033,138.00325607651962,13722,1.566851351285899e+26,43930.207584187825
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.8,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,-0.0005901532800963449,0
3,1.02,1.0,0.97,1.05,14 days 00:00:00,True,0.9,-43.31276188939072,181.31601796591033,138.00325607651962,13722,1.2529631428807834e+27,54209.72205335579
3,1.02,1.0,0.97,1.05,14 days 00:00:00,False,0.9,-7.878852615812849,6.545642097796364,-1.333210518016485,1464,-0.0003038827032872637,0
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.1,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,0.06264782143484181,-24.390401973253784
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.1,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.49558908667927776,-6.839897705941933
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.2,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,0.0029344107634299613,-44.485318746296585
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.2,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.22512280532049864,-13.971469746065601
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.30000000000000004,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,9.843897400710073e-05,-60.58988496604434
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.30000000000000004,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.09248048728705013,-21.359201518185778
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.4,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,2.2198042544109527e-06,-73.12193371525363
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.4,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.03364124236721954,-28.9893362491366
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.5,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,3.030683770558409e-08,-82.57413081529312
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.5,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.01043395692842178,-36.90271949558952
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.6,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,2.0284155367906726e-10,-89.48659685591808
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.6,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.002530518467703245,-45.308834332396955
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.7000000000000001,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,3.369649179077643e-13,-94.48921931975417
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.7000000000000001,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,0.0003423371594511726,-55.30721151866922
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.8,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,3.128570782117243e-16,-97.27615491351104
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.8,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,-6.977938496708066e-05,0
3,1.02,1.0,0.98,1.0,14 days 00:00:00,True,0.9,-30.631004279204394,4.271117272825956,-26.359887006378436,13722,5.71782278572643e-18,-98.1812962865463
3,1.02,1.0,0.98,1.0,14 days 00:00:00,False,0.9,-7.050061426429426,0.4317148569411023,-6.618346569488324,5160,-7.022670963089725e-05,0
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.1,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,0.09901181076979985,-20.81570802673085
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.1,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.5398920482115113,-6.031369467379855
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.2,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,0.00702785075939355,-39.369783211733456
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.2,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.2663008797197044,-12.50054565568377
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.30000000000000004,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,0.00034190761689994537,-55.31287438528815
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.30000000000000004,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.11837743816852465,-19.375126452196145
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.4,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,1.0678244547000802e-05,-68.50453553037867
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.4,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.04642561766571669,-26.64298912624563
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.5,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,1.92373885166391e-07,-79.00103224652987
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.5,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.015462944773882437,-34.34722273794808
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.6,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,1.6143768072563145e-09,-87.03829884259912
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.6,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.00401027511492378,-42.7073715925154
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.7000000000000001,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,3.18561513186804e-12,-93.08683248303731
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.7000000000000001,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,0.0005775083074899048,-52.885119387663735
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.8,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,3.317063627016156e-15,-96.54321494804816
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.8,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,-0.00012468661956082332,0
3,1.02,1.0,0.98,1.01,14 days 00:00:00,True,0.9,-30.631004279204394,9.052651421103228,-21.578352858101166,13722,6.394236906758383e-17,-97.67946365150254
3,1.02,1.0,0.98,1.01,14 days 00:00:00,False,0.9,-7.050061426429426,1.3036611109809728,-5.7464003154484535,3810,-0.0001322012144756742,0
3,1.02,1.0,0.98,1.02,14 days 00:00:00,True,0.1,-30.631004279204394,23.98723214986004,-6.643772129344352,13722,0.4307875276275383,-8.148181196902337
3,1.02,1.0,0.98,1.02,14 days 00:00:00,False,0.1,-7.050061426429426,2.2490167332169553,-4.8010446932124715,2976,0.5925509073386772,-5.144572496342137
3,1.02,1.0,0.98,1.02,14 days 00:00:00,True,0.2,-30.631004279204394,23.98723214986004,-6.643772129344352,13722,0.12711612858163007,-18.793489095610894
3,1.02,1.0,0.98,1.02,14 days 00:00:00,False,0.2,-7.050061426429426,2.2490167332169553,-4.8010446932124715,2976,0.3198626712932058,-10.867083838134484
3,1.02,1.0,0.98,1.02,14 days 00:00:00,True,0.30000000000000004,-30.631004279204394,23.98723214986004,-6.643772129344352,13722,0.024587366702237486,-31.201094043404755
